"code" "Date" "Group" "Complete" "Speaker" "Process" "Recipient"
"IE" 514 "A" 1 "Y" "B" "A"
"IE" 514 "A" 1 "L" "B" "Y"
"UC" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "L" "B" "Y"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"IE" 514 "A" 1 "L" "B" "T"
"IE" 514 "A" 1 "Y" "B" "A"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 1 "L" "B" "T"
"OF" 514 "A" 1 "T" "B" "L"
"UC" 514 "A" 1 "L" "B" "T"
"OF" 514 "A" 1 "T" "B" "L"
"OF" 514 "A" 1 "L" "B" "T"
"OF" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "Y" "B" "A"
"IE" 514 "A" 1 "A" "B" "L"
"UC" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "Y"
"IE" 514 "A" 1 "Y" "B" "A"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "L"
"IE" 514 "A" 1 "L" "B" "A"
"IE" 514 "A" 1 "A" "B" "L"
"IE" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "Y" "B" "T"
"IE" 514 "A" 1 "T" "B" "Y"
"IE" 514 "A" 1 "Y" "B" "T"
"TP" 514 "A" 1 "T" "B" "Y"
"IE" 514 "A" 1 "Y" "B" "T"
"TP" 514 "A" 1 "T" "B" "Y"
"IE" 514 "A" 1 "A" "B" "Y"
"IE" 514 "A" 1 "Y" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "Y" "B" "GT"
"TP" 514 "A" 1 "L" "B" "Y"
"IE" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "Y" "B" "L"
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "L" "B" "A"
"IE" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 0 "" "B" ""
"TP" 514 "A" 0 "" "B" ""
"IE" 514 "A" 1 "A" "B" "L"
"UC" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "L"
"OF" 514 "A" 1 "T" "UC" "A"
"OF" 514 "A" 1 "A" "UC" "T"
"OF" 514 "A" 1 "L" "UC" "A"
"OF" 514 "A" 0 "" "UC" ""
"OF" 514 "A" 1 "T" "UC" "A"
"OF" 514 "A" 1 "A" "UC" "T"
"OF" 514 "A" 1 "T" "UC" "L"
"OF" 514 "A" 1 "L" "UC" "T"
"OF" 514 "A" 0 "" "B" ""
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "L" "B" "T"
"UC" 514 "A" 1 "Y" "B" "L"
"IE" 514 "A" 1 "Y" "B" "L"
"UC" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "L" "B" "T"
"OF" 514 "A" 0 "T" "B" "L"
"IE" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "L" "B" "T"
"IE" 514 "A" 1 "T" "B" "L"
"IE" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "Y" "B" "A"
"IE" 514 "A" 1 "A" "B" "Y"
"IE" 514 "A" 1 "T" "B" "L"
"IE" 514 "A" 1 "L" "B" "T"
"KS" 514 "A" 0 "" "" ""
"KS" 514 "A" 1 "Y" "B" "T"
"IE" 514 "A" 1 "T" "B" "GT"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 0 "" "B" ""
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "Y" "B" "A"
"TP" 514 "A" 1 "A" "B" "Y"
"TP" 514 "A" 1 "" "B" ""
"TP" 514 "A" 1 "Y" "B" "A"
"TP" 514 "A" 1 "L" "B" "A"
"IE" 514 "A" 1 "L" "B" "A"
"IE" 514 "A" 1 "A" "B" "L"
"IE" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "A" "B" "A"
"UC" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "L"
"IE" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "Y" "B" "A"
"GO" 514 "A" 1 "A" "B" "GT"
"TP" 514 "A" 1 "T" "B" "A"
"EA" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "T" "B" "L"
"OF" 514 "A" 1 "T" "B" "L"
"OF" 514 "A" 1 "L" "B" "T"
"OF" 514 "A" 1 "A" "B" "L"
"OF" 514 "A" 1 "L" "B" "A"
"OF" 514 "A" 1 "T" "B" "L"
"OF" 514 "A" 1 "L" "B" "T"
"OF" 514 "A" 1 "T" "B" "L"
"OF" 514 "A" 1 "A" "B" "T"
"UC" 514 "A" 1 "Y" "B" "A"
"TP" 514 "A" 1 "A" "B" "Y"
"IE" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "L" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "L" "B" "T"
"IE" 514 "A" 1 "T" "B" "L"
"IE" 514 "A" 1 "L" "B" "T"
"IE" 514 "A" 1 "T" "B" "Y"
"IE" 514 "A" 1 "Y" "B" "T"
"IE" 514 "A" 1 "T" "B" "Y"
"TP" 514 "A" 1 "A" "B" "L"
"IE" 514 "A" 1 "A" "B" "L"
"UC" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "L"
"IE" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "L"
"IE" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"EA" 514 "A" 1 "A" "B" "T"
"KS" 514 "A" 1 "T" "B" "Y"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"KS" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "Y" "B" "A"
"IE" 514 "A" 1 "T" "B" "A"
"GO" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 1 "L" "B" "A"
"OF" 514 "A" 1 "A" "B" "L"
"OF" 514 "A" 1 "L" "B" "A"
"OF" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 1 "" "B" ""
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 1 "L" "B" "T"
"OF" 514 "A" 1 "L" "B" "T"
"OF" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 1 "L" "B" ""
"OF" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 1 "L" "B" "A"
"IE" 514 "A" 1 "A" "B" "L"
"IE" 514 "A" 1 "Y" "B" "T"
"OF" 514 "A" 1 "T" "B" "Y"
"IE" 514 "A" 1 "Y" "B" "T"
"TP" 514 "A" 1 "T" "B" "Y"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"GO" 514 "A" 1 "Y" "B" "T"
"EA" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 0 "" "" ""
"OF" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"IE" 514 "A" 0 "" "" ""
"OF" 514 "A" 0 "" "" ""
"OF" 514 "A" 0 "" "" ""
"OF" 514 "A" 0 "" "" ""
"OF" 514 "A" 0 "" "" ""
"IE" 514 "A" 1 "Y" "B" "GT"
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"KS" 514 "A" 1 "A" "B" "T"
"KS" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"IE" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"IE" 514 "A" 0 "" "" ""
"IE" 514 "A" 0 "" "" ""
"IE" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"IE" 514 "A" 0 "" "" ""
"KS" 514 "A" 0 "" "" ""
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "Y" "B" "T"
"TP" 514 "A" 1 "T" "B" "Y"
"IE" 514 "A" 1 "A" "B" "T"
"KS" 514 "A" 0 "" "B" ""
"KS" 514 "A" 0 "" "B" ""
"IE" 514 "A" 0 "" "B" ""
"TP" 514 "A" 0 "" "B" ""
"KS" 514 "A" 0 "" "B" ""
"KS" 514 "A" 0 "" "B" ""
"TP" 514 "A" 0 "" "B" ""
"IE" 514 "A" 0 "" "" ""
"IE" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"IE" 514 "A" 0 "" "" ""
"GO" 514 "A" 0 "" "" ""
"IE" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"IE" 514 "A" 0 "" "" ""
"KS" 514 "A" 0 "" "" ""
"IE" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"KS" 514 "A" 0 "" "" ""
"KS" 514 "A" 0 "" "" ""
"IE" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"OF" 514 "A" 1 "T" "UC" "L"
"OF" 514 "A" 1 "L" "UC" "T"
"OF" 514 "A" 1 "T" "UC" "L"
"OF" 514 "A" 1 "L" "UC" "T"
"OF" 514 "A" 1 "T" "UC" "L"
"OF" 514 "A" 1 "A" "UC" "T"
"OF" 514 "A" 1 "T" "UC" "A"
"OF" 514 "A" 1 "L" "UC" "T"
"OF" 514 "A" 1 "T" "UC" "L"
"OF" 514 "A" 1 "L" "UC" "T"
"OF" 514 "A" 1 "T" "UC" "L"
"OF" 514 "A" 1 "A" "UC" "T"
"OF" 514 "A" 1 "T" "UC" "A"
"OF" 514 "A" 1 "L" "UC" "T"
"OF" 514 "A" 1 "Y" "UC" "GT"
"OF" 514 "A" 1 "L" "UC" "GT"
"OF" 514 "A" 1 "T" "UC" "L"
"TP" 514 "A" 1 "A" "B" "Y"
"TP" 514 "A" 1 "Y" "B" "A"
"IE" 514 "A" 1 "A" "B" "Y"
"TP" 514 "A" 1 "A" "B" "Y"
"TP" 514 "A" 1 "Y" "B" "A"
"TP" 514 "A" 1 "T" "B" "Y"
"IE" 514 "A" 1 "Y" "B" "T"
"GO" 514 "A" 1 "Y" "B" "T"
"TP" 514 "A" 1 "T" "B" "Y"
"EA" 514 "A" 1 "Y" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 1 "" "B" ""
"OF" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 1 "" "B" ""
"OF" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 1 "L" "B" "T"
"OF" 514 "A" 1 "T" "B" "L"
"OF" 514 "A" 1 "L" "B" "T"
"OF" 514 "A" 1 "A" "B" "L"
"OF" 514 "A" 1 "L" "B" "A"
"OF" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 1 "Y" "B" "Y"
"OF" 514 "A" 1 "T" "B" "Y"
"OF" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "Y" "B" "T"
"TP" 514 "A" 1 "T" "B" "Y"
"TP" 514 "A" 1 "Y" "B" "T"
"TP" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 1 "T" "UC" "A"
"OF" 514 "A" 1 "A" "UC" "T"
"OF" 514 "A" 1 "Y" "UC" "A"
"OF" 514 "A" 1 "T" "UC" "A"
"OF" 514 "A" 1 "L" "UC" "T"
"OF" 514 "A" 1 "A" "UC" "L"
"OF" 514 "A" 1 "L" "UC" "A"
"OF" 514 "A" 1 "T" "UC" "A"
"TP" 514 "A" 1 "A" "B" "T"
"EA" 514 "A" 1 "Y" "B" "A"
"OF" 514 "A" 1 "T" "UC" "L"
"OF" 514 "A" 1 "L" "UC" "T"
"OF" 514 "A" 1 "T" "UC" "L"
"OF" 514 "A" 1 "L" "UC" "T"
"OF" 514 "A" 1 "T" "UC" "L"
"OF" 514 "A" 1 "L" "UC" "T"
"OF" 514 "A" 1 "T" "UC" "L"
"OF" 514 "A" 1 "L" "UC" "T"
"OF" 514 "A" 1 "T" "UC" "L"
"OF" 514 "A" 1 "L" "UC" "T"
"OF" 514 "A" 1 "A" "UC" "T"
"OF" 514 "A" 1 "T" "UC" "A"
"OF" 514 "A" 1 "A" "UC" "T"
"OF" 514 "A" 1 "L" "UC" "A"
"OF" 514 "A" 1 "A" "UC" "L"
"OF" 514 "A" 1 "T" "UC" "A"
"OF" 514 "A" 1 "A" "UC" "T"
"OF" 514 "A" 1 "L" "UC" "A"
"OF" 514 "A" 1 "A" "UC" "L"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 1 "T" "UC" "L"
"OF" 514 "A" 1 "L" "UC" "T"
"OF" 514 "A" 1 "T" "UC" "L"
"OF" 514 "A" 1 "L" "UC" "T"
"OF" 514 "A" 1 "T" "UC" "L"
"OF" 514 "A" 1 "L" "UC" "T"
"OF" 514 "A" 1 "T" "UC" "L"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "L" "B" "T"
"KS" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "Y" "B" "T"
"IE" 514 "A" 1 "Y" "B" "T"
"OF" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 1 "T" "UC" "A"
"OF" 514 "A" 1 "A" "UC" "T"
"OF" 514 "A" 1 "T" "UC" "A"
"OF" 514 "A" 1 "L" "UC" "A"
"OF" 514 "A" 1 "A" "UC" "L"
"TP" 514 "A" 1 "Y" "B" "A"
"OF" 514 "A" 1 "A" "UC" "Y"
"OF" 514 "A" 1 "L" "UC" "Y"
"OF" 514 "A" 1 "A" "UC" "T"
"OF" 514 "A" 1 "T" "UC" "A"
"OF" 514 "A" 1 "A" "UC" "T"
"OF" 514 "A" 1 "T" "UC" "A"
"OF" 514 "A" 1 "" "UC" ""
"OF" 514 "A" 1 "Y" "UC" "A"
"OF" 514 "A" 1 "A" "UC" "Y"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 0 "" "B" ""
"OF" 514 "A" 0 "" "B" ""
"OF" 514 "A" 0 "" "B" ""
"OF" 514 "A" 0 "" "" ""
"OF" 514 "A" 0 "" "" ""
"OF" 514 "A" 0 "" "" ""
"OF" 514 "A" 0 "" "" ""
"OF" 514 "A" 0 "" "" ""
"OF" 514 "A" 0 "" "" ""
"OF" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"OF" 514 "A" 0 "" "" ""
"OF" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "T" "B" "L"
"OF" 514 "A" 1 "A" "UC" "GT"
"OF" 514 "A" 1 "T" "UC" "A"
"OF" 514 "A" 1 "A" "UC" "T"
"OF" 514 "A" 1 "T" "UC" "A"
"OF" 514 "A" 1 "A" "UC" "R"
"OF" 514 "A" 1 "T" "UC" "A"
"OF" 514 "A" 1 "A" "UC" "R"
"OF" 514 "A" 1 "T" "UC" "A"
"OF" 514 "A" 1 "A" "UC" "T"
"OF" 514 "A" 1 "T" "UC" "A"
"OF" 514 "A" 1 "L" "UC" "Y"
"TP" 514 "A" 1 "Y" "B" "L"
"OF" 514 "A" 0 "T" "B" "A"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "A" "B" "Y"
"TP" 514 "A" 1 "Y" "B" "A"
"TP" 514 "A" 1 "A" "B" "Y"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "Y" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"IE" 514 "A" 0 "A" "B" ""
"OF" 514 "A" 1 "T" "B" ""
"OF" 514 "A" 1 "A" "B" ""
"TP" 514 "A" 1 "T" "B" ""
"TP" 514 "A" 1 "A" "B" ""
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "A" "B" "GT"
"TP" 514 "A" 1 "L" "B" "L"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "Y"
"TP" 514 "A" 1 "A" "B" "Y"
"OF" 514 "A" 0 "" "" ""
"OF" 514 "A" 0 "" "" ""
"OF" 514 "A" 0 "" "" ""
"OF" 514 "A" 0 "" "" ""
"OF" 514 "A" 0 "" "" ""
"TP" 514 "A" 1 "L" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "Y" "B" "GT"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "L"
"OF" 514 "A" 0 "" "B" ""
"TP" 514 "A" 1 "L" "B" "GT"
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "T" "B" "L"
"TP" 514 "A" 1 "L" "B" "GT"
"OF" 514 "A" 1 "T" "B" "L"
"OF" 514 "A" 1 "A" "B" "GT"
"OF" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 0 "" "B" ""
"OF" 514 "A" 0 "" "B" ""
"TP" 514 "A" 0 "" "B" ""
"TP" 514 "A" 0 "" "B" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "Y" "B" "A"
"OF" 514 "A" 1 "T" "UC" "A"
"OF" 514 "A" 1 "A" "UC" "T"
"OF" 514 "A" 1 "T" "UC" "L"
"OF" 514 "A" 1 "L" "UC" "A"
"OF" 514 "A" 1 "A" "UC" "L"
"OF" 514 "A" 1 "L" "UC" "A"
"OF" 514 "A" 1 "T" "UC" "L"
"OF" 514 "A" 1 "L" "UC" "T"
"OF" 514 "A" 1 "T" "UC" "L"
"TP" 514 "A" 1 "A" "B" "T"
"IE" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 1 "L" "B" ""
"OF" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 0 "" "B" ""
"IE" 514 "A" 1 "A" "B" "T"
"OF" 514 "A" 1 "T" "B" "A"
"OF" 514 "A" 1 "L" "B" "T"
"OF" 514 "A" 1 "T" "B" "L"
"OF" 514 "A" 1 "A" "B" "A"
"OF" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "L" "B" "A"
"IE" 514 "A" 1 "A" "B" "L"
"TP" 514 "A" 1 "L" "B" "A"
"TP" 514 "A" 1 "T" "B" "A"
"IE" 514 "A" 1 "L" "B" "T"
"IE" 514 "A" 1 "A" "B" "T"
"TP" 514 "A" 1 "Y" "B" "A"
"TP" 514 "A" 1 "A" "B" "GT"
"TP" 514 "A" 1 "T" "B" "A"
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"KS" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"IE" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"KS" 514 "A" 0 "" "" ""
"IE" 514 "A" 0 "" "" ""
"KS" 514 "A" 0 "" "" ""
"KS" 514 "A" 0 "" "" ""
"KS" 514 "A" 0 "" "" ""
"IE" 514 "A" 0 "" "" ""
"IE" 514 "A" 0 "" "" ""
"TP" 514 "A" 0 "" "" ""
"KS" 514 "A" 0 "" "" ""
"KS" 514 "A" 0 "" "" ""
